,Address,Brand,Price,Self,Store,Si
545,경기 수원시 권선구 수인로 379 (구운동),S-OIL,1498,N,행복주유소,수원시
546,경기 수원시 장안구 경수대로 1059,SK에너지,1498,Y,경진셀프주유소,수원시
547,경기 수원시 영통구 포은대로 243 (이의동),GS칼텍스,1498,Y,(주)한미석유 성광주유소,수원시
548,"경기 수원시 장안구 경수대로 831,  (조원동)",GS칼텍스,1498,N,대륙주유소,수원시
549,경기 수원시 권선구  매송고색로 789 (고색동),현대오일뱅크,1498,N,(주)DOTD 수원몬스터 주유소,수원시
550,경기 수원시 권선구 매송고색로 827 (평동),GS칼텍스,1498,Y,지에스칼텍스(주)경향주유소,수원시
551,경기 수원시 권선구 매송고색로 864 (평동),GS칼텍스,1498,N,평동그린주유소,수원시
552,경기 수원시 권선구 매송고색로 843 (평동),SK에너지,1498,Y,오션주유소,수원시
553,경기 수원시 장안구 장안로 260 (정자동),현대오일뱅크,1504,Y,동신주유소,수원시
555,경기도 수원시 장안구  경수대로 1011,현대오일뱅크,1505,N,태양제2주유소,수원시
556,경기 수원시 장안구 수성로290번길 3 (영화동),SK에너지,1505,Y,영화셀프주유소,수원시
557,경기 수원시 권선구 권선로 644,GS칼텍스,1505,Y,씨앤씨네트웍스 직영 제7주유소,수원시
558,경기 수원시 권선구 오목천로 40 (오목천동),현대오일뱅크,1506,N,오목천주유소,수원시
559,경기 수원시 영통구 광교호수로 328-142,S-OIL,1507,Y,세일석유㈜ 구도일주유소 광교신도시,수원시
560,경기 수원시 장안구 정자천로 179,현대오일뱅크,1508,Y,에이제이에너지(주)직영 정자주유소,수원시
561,경기 수원시 권선구 덕영대로 1000 (세류동),GS칼텍스,1508,Y,(주)미래석유 역전주유소,수원시
562,경기 수원시 권선구 매송고색로 577,현대오일뱅크,1508,Y,뉴금강주유소,수원시
563,경기 수원시 권선구 서수원로63번길 171 (오목천동),S-OIL,1508,Y,희망주유소,수원시
565,경기 수원시 권선구 덕영대로 1003 (세류동),GS칼텍스,1508,Y,지에스칼텍스(주)수원역주유소,수원시
566,경기 수원시 권선구 효행로 50,현대오일뱅크,1508,N,서수원주유소,수원시
567,경기 수원시 영통구 덕영대로 1729 (영통동),GS칼텍스,1509,N,경희주유소,수원시
568,경기 수원시 팔달구 팔달로 137 (화서동),현대오일뱅크,1515,Y,푸른현대주유소,수원시
569,경기 수원시 팔달구 인계로 58 (인계동),현대오일뱅크,1515,Y,자유에너지㈜가든주유소,수원시
570,경기 수원시 팔달구 월드컵로 246 (우만동),현대오일뱅크,1515,N,아주주유소,수원시
571,경기 수원시 권선구 수인로 173 (서둔동),GS칼텍스,1515,N,(주)한미석유 진흥주유소,수원시
572,경기 수원시 권선구 서부로 1774,SK에너지,1515,Y,탑주유소,수원시
573,경기 수원시 권선구 수인로 23 (서둔동),SK에너지,1515,Y,2002주유소,수원시
574,경기 수원시 권선구 권선로 258 (고색동),SK에너지,1515,Y,덕원주유소,수원시
575,경기 수원시 권선구 수인로 57,SK에너지,1515,Y,청호셀프주유소,수원시
576,경기 수원시 권선구 권선로 334 (고색동),현대오일뱅크,1515,N,신원에너지주유소,수원시
577,경기 수원시 팔달구 인계로 139 (인계동),GS칼텍스,1515,Y,인계동주유소,수원시
578,경기 수원시 팔달구 중부대로 64,SK에너지,1515,Y,팔달주유소,수원시
580,경기 수원시 팔달구 매산로 107,현대오일뱅크,1515,Y,자유에너지(주)수원화성주유소,수원시
581,경기 수원시 권선구 경수대로 350 (권선동),S-OIL,1515,N,㈜거창에너지 권선제일주유소,수원시
582,경기 수원시 권선구 권선로 331,SK에너지,1515,Y,주식회사 청송유업,수원시
583,경기 수원시 영통구 중부대로 384,SK에너지,1517,Y,수원고속주유소,수원시
584,경기 수원시 권선구 매송고색로 513 (오목천동),GS칼텍스,1518,Y,하이웨이주유소,수원시
585,경기 수원시 권선구 덕영대로 1357 (권선동),GS칼텍스,1519,N,남부로주유소,수원시
586,경기 수원시 영통구 권선로 927,SK에너지,1519,Y,대신자연에너지,수원시
587,경기 수원시 장안구 덕영대로 557,현대오일뱅크,1520,Y,현대오일뱅크㈜직영 천천현대셀프주유소,수원시
588,경기 수원시 영통구 중부대로 277 (원천동),현대오일뱅크,1523,Y,현대오일뱅크㈜직영 동수원현대셀프주유소,수원시
589,경기 수원시 팔달구 효원로 181 (인계동),SK에너지,1525,N,효원주유소,수원시
590,경기 수원시 팔달구 수성로 188 (화서동),GS칼텍스,1525,N,서부주유소,수원시
591,경기 수원시 장안구  서부로 2348 (이목동),S-OIL,1525,N,S-OIL 새한주유소,수원시
592,경기 수원시 영통구 동탄원천로 1015 (매탄동),GS칼텍스,1525,Y,(주)한미석유 매탄동주유소,수원시
593,경기 수원시 장안구 장안로 153,S-OIL,1526,Y,만석주유소,수원시
594,경기 수원시 권선구 금곡로212번길 26,SK에너지,1526,Y,(주)청담금곡주유소,수원시
595,경기 수원시 권선구 서수원로 453,SK에너지,1526,Y,SK호매실주유소,수원시
596,경기도 수원시 권선구 권선로 98,GS칼텍스,1526,Y,지에스칼텍스(주)행정타운주유소,수원시
597,경기 수원시 권선구 서부로 1650 (고색동),S-OIL,1527,Y,골든벨주유소,수원시
598,경기 수원시 장안구 경수대로 1029 (파장동),S-OIL,1528,N,C＆S유통(주)구도일주유소일류,수원시
599,"경기 수원시 영통구 중부대로 309,  (원천동)",SK에너지,1528,N,법원주유소,수원시
601,경기 수원시 장안구 팔달로 227 (영화동),GS칼텍스,1529,Y,장안공원주유소,수원시
602,경기 수원시 영통구 광교호수로 124 (하동),GS칼텍스,1529,Y,(주)휴세코 광교지점 희망주유소,수원시
603,경기 수원시 권선구 동수원로 258 (권선동),GS칼텍스,1535,N,BMW주유소,수원시
604,경기 수원시 장안구 경수대로 868 (조원동),GS칼텍스,1537,N,대성산업(주)수원주유소,수원시
605,경기 수원시 권선구 덕영대로 1139 (세류동),현대오일뱅크,1537,N,슈퍼맨주유소,수원시
606,경기 수원시 권선구 매송고색로 552 (오목천동),S-OIL,1538,Y,(주)남경석유 선화주유소,수원시
607,경기 수원시 팔달구  인계로 76 (인계동),S-OIL,1538,Y,수원주유소,수원시
608,경기 수원시 권선구 수인로 446 (입북동),S-OIL,1538,N,형제주유소,수원시
609,경기 수원시 권선구 덕영대로 1136 (세류동),S-OIL,1538,N,용진에너지㈜직영 수원점,수원시
610,경기 수원시 영통구 영통로 299,S-OIL,1545,Y,유신주유소,수원시
611,경기 수원시 팔달구 경수대로 659,GS칼텍스,1547,Y,하늘에너지(주)평화주유소,수원시
612,경기 수원시 영통구 영통로 317 (매탄동),현대오일뱅크,1548,Y,현대오일뱅크㈜직영 영통제일셀프주유소,수원시
613,경기 수원시 영통구 창룡대로 363 (이의동),GS칼텍스,1548,Y,㈜한미석유직영 동수원톨게이트주유소,수원시
614,경기 수원시 영통구 창룡대로 442 (이의동),SK에너지,1548,Y,(주)대호주유소,수원시
615,경기 수원시 영통구 청명로 107,GS칼텍스,1548,Y,지에스칼텍스(주)영통주유소,수원시
616,경기 수원시 영통구 창룡대로 380 (이의동),GS칼텍스,1548,Y,동문B주유소,수원시
617,경기 수원시 영통구 광교로 66 (이의동),SK에너지,1548,Y,월드컵주유소,수원시
618,경기 수원시 영통구 삼성로 281 (원천동),현대오일뱅크,1548,Y,현대오일뱅크㈜직영 영통현대셀프주유소,수원시
619,경기 수원시 영통구 창룡대로 370,GS칼텍스,1548,Y,동문A주유소,수원시
620,경기 수원시 장안구 송원로 32 (송죽동),SK에너지,1548,N,송천주유소,수원시
621,경기 수원시 장안구 경수대로 791 (영화동),현대오일뱅크,1549,N,현대오일뱅크㈜직영 경수대로주유소,수원시
622,경기 수원시 팔달구  경수대로 682 (우만동),GS칼텍스,1555,Y,하늘에너지(주)대창주유소,수원시
623,경기 수원시 권선구 권선로 541 (세류동),GS칼텍스,1555,N,인성주유소,수원시
624,경기 수원시 권선구 정조로 599 (세류동),S-OIL,1556,Y,참좋은주유소,수원시
625,경기 수원시 영통구 매영로 248 (원천동),GS칼텍스,1558,N,삼성주유소,수원시
626,경기 수원시 권선구 권선로 679 (권선동),SK에너지,1559,Y,SK에너지(주) SK드림주유소,수원시
627,경기 수원시 팔달구 권광로 273,현대오일뱅크,1559,N,현대오일뱅크(주)직영 수원제일주유소,수원시
628,경기 수원시 권선구 경수대로 229 (세류동),SK에너지,1559,N,SK에너지(주)직영 아이파크주유소,수원시
629,경기 수원시 권선구 정조로 291,SK에너지,1559,N,비행장주유소/충전소,수원시
630,경기 수원시 장안구 장안로 357 (정자동),SK에너지,1568,N,솔밭주유소,수원시
631,경기 수원시 권선구 정조로 235 (대황교동),SK에너지,1579,N,(주)대황교동주유소,수원시
632,경기 수원시 영통구 영통로 171,현대오일뱅크,1579,Y,(주)나눔에너지,수원시
633,경기 수원시 영통구 포은대로 266 (이의동),SK에너지,1598,N,미래주유소,수원시
634,경기 수원시 영통구 영통로 157 (망포동),SK에너지,1598,N,망포주유소,수원시
635,경기 수원시 팔달구 덕영대로749번길 2,GS칼텍스,1598,N,화서제일주유소,수원시
636,경기 수원시 권선구 권광로 80 (권선동),SK에너지,1627,N,경원주유소,수원시
637,경기 수원시 권선구 금호로 74 (호매실동),GS칼텍스,1648,N,(주)삼하 호매실주유소,수원시
638,경기 수원시 장안구 서부로 2175 (율전동),GS칼텍스,1669,N,기분좋은주유소,수원시
814,경기 시흥시 수인로 3142 (안현동),자가상표,1479,Y,남선산업(주)은계셀프주유소,시흥시
815,경기 시흥시 역전로 295 (정왕동),GS칼텍스,1484,Y,역전주유소,시흥시
817,경기 시흥시 서해안로 1081 (방산동),SK에너지,1487,Y,승원주유소,시흥시
818,경기 시흥시 시흥대로 944 (미산동),SK에너지,1487,Y,KH에너지(주)직영 미산주유소,시흥시
819,경기 시흥시 서해안로 1317 (방산동),S-OIL,1487,Y,상천네트워크㈜ 시흥풀페이주유소,시흥시
820,경기 시흥시 동서로 174 (월곶동),현대오일뱅크,1487,Y,월곶하이웨이주유소,시흥시
821,경기 시흥시 서해안로 1326-1 (방산동),SK에너지,1487,N,(주)신천IC주유소,시흥시
823,경기 시흥시 수인로 2648 (금이동),알뜰주유소,1489,N,주유할인마트,시흥시
824,경기 시흥시 금오로 580 (과림동),SK에너지,1489,Y,KH동양주유소,시흥시
825,경기 시흥시 서해안로 804-1,GS칼텍스,1489,Y,엠에이치에너지 월곶동,시흥시
827,경기 시흥시 서해안로 1702 (대야동),현대오일뱅크,1495,Y,(주)명연에너지 시흥IC훼미리주유소,시흥시
828,경기 시흥시 동서로 674 (광석동),S-OIL,1495,Y,나분들주유소,시흥시
829,경기 시흥시 소사로 49 (계수동),SK에너지,1495,Y,삼미상사(주) 시흥IC셀프주유소,시흥시
830,경기 시흥시 공단1대로 256,GS칼텍스,1495,Y,지에스칼텍스㈜ 시화공단주유소,시흥시
831,경기 시흥시 금오로 94,현대오일뱅크,1495,N,보금자리주유소,시흥시
832,경기 시흥시 봉화로 166,현대오일뱅크,1495,N,(주)대경유업 대경주유소,시흥시
833,경기 시흥시 역전로 318,SK에너지,1496,Y,SK정다운셀프주유소,시흥시
834,경기 시흥시 복지로 68,S-OIL,1496,Y,에쓰오일(주) 대야동주유소,시흥시
835,경기 시흥시 옥구공원로 225 (정왕동),S-OIL,1496,Y,시흥버스터미널(주)주유소,시흥시
836,경기 시흥시 옥구공원로 339,SK에너지,1496,Y,(주)효창에너지 효창기름나라주유소,시흥시
837,경기 시흥시 동서로 177 (월곶동),GS칼텍스,1497,Y,신월곶주유소,시흥시
838,경기 시흥시 서해안로1661번길 37 (대야동),SK에너지,1497,Y,SK명성주유소,시흥시
839,경기 시흥시 서해안로 1048,S-OIL,1497,Y,남선석유(주) 대명에너지,시흥시
840,경기 시흥시 수인로 3105 (안현동),S-OIL,1499,Y,안현주유소,시흥시
841,경기 시흥시 계수로 79,현대오일뱅크,1499,Y,(주)발산주유소,시흥시
842,경기 시흥시 수인로 2099 (조남동),GS칼텍스,1505,N,조남주유소,시흥시
843,경기 시흥시  금오로 219 (무지내동),현대오일뱅크,1505,Y,주유소한양,시흥시
844,경기 시흥시 금화로 411 (물왕동),현대오일뱅크,1505,N,주식회사현대석유,시흥시
845,경기 시흥시 동서로 895-1 (물왕동),SK에너지,1505,Y,금진주유소,시흥시
846,경기 시흥시 수인로 2483 (논곡동),SK에너지,1505,Y,대안주유소,시흥시
847,경기 시흥시  수인로 2186 (조남동),알뜰주유소,1505,N,목감명보주유소,시흥시
848,경기 시흥시 동서로 996,SK에너지,1505,Y,효창에너지직영 5주유소,시흥시
849,경기 시흥시 목감우회로 9 (조남동),GS칼텍스,1505,Y,목감행복주유소,시흥시
850,경기 시흥시 동서로 633 (광석동),GS칼텍스,1505,N,장연주유소,시흥시
851,경기 시흥시 금오로 304 (과림동),GS칼텍스,1506,N,롯데제2주유소,시흥시
853,경기 시흥시 군자로 80 (월곶동),SK에너지,1507,N,대지주유소,시흥시
856,경기 시흥시 마유로 316 (정왕동),GS칼텍스,1509,Y,(주)삼원기업 시화신도시주유소,시흥시
857,경기 시흥시  금오로 144 (무지내동),S-OIL,1509,N,무지내주유소,시흥시
858,경기 시흥시 군자로 380,SK에너지,1515,Y,남시흥self주유소,시흥시
859,경기 시흥시 금화로 204 (산현동),SK에너지,1515,Y,신만해주유소,시흥시
860,경기 시흥시 황고개로 205-9 (거모동),SK에너지,1516,Y,한일셀프주유소,시흥시
861,경기 시흥시 수인로 3471 (신천동),SK에너지,1517,Y,신천제일셀프주유소,시흥시
862,경기 시흥시 동서로 1200 (목감동),SK에너지,1517,Y,목감IC주유소,시흥시
863,경기 시흥시 서해안로 551 (정왕동),SK에너지,1517,Y,(주)시흥에너지 배곧주유소,시흥시
864,경기 시흥시 서해안로 602 (정왕동),SK에너지,1519,Y,제일self주유소,시흥시
865,경기 시흥시 군자로 247,GS칼텍스,1519,N,삼우에너지 4289주유소,시흥시
866,경기 시흥시 서해안로 584,S-OIL,1519,Y,(주)창조 정왕IC주유소,시흥시
867,경기 시흥시 시흥대로 869 (미산동),S-OIL,1519,Y,영광셀프주유소,시흥시
868,경기 시흥시 시흥대로 203-1 (군자동),SK에너지,1519,Y,군자봉주유소,시흥시
869,경기 시흥시 수인로 3380 (신천동),SK에너지,1527,Y,SK에너지(주) 시흥주유소,시흥시
870,경기 시흥시 마전로 23 (죽율동),S-OIL,1527,N,삼육에너지(주),시흥시
871,경기 시흥시 동서로 425 (장현동),SK에너지,1527,Y,(주)세화제2주유소,시흥시
872,경기 시흥시 하우로 26-1 (대야동),GS칼텍스,1528,Y,하우고개주유소,시흥시
873,경기 시흥시  정왕신길로49번길 53 (정왕동),SK에너지,1528,Y,SK에너지(주)도시공간주유소,시흥시
874,경기 시흥시 수인로 2335 (목감동),현대오일뱅크,1529,Y,현대오일뱅크㈜직영 목감주유소,시흥시
876,경기 시흥시 정왕신길로 180,GS칼텍스,1529,Y,시화대성주유소,시흥시
877,경기 시흥시 수인로 3293 (신천동),GS칼텍스,1529,Y,지에스칼텍스(주)시흥대한주유소,시흥시
878,경기 시흥시 엠티브이28로 66,S-OIL,1537,Y,구도일주유소 시화MTV,시흥시
879,경기 시흥시 시흥대로789번길 3 (포동),알뜰주유소,1538,Y,포동알뜰주유소,시흥시
880,경기 시흥시 시흥대로 238-2 (군자동),현대오일뱅크,1539,N,현대오일뱅크(주)직영 능곡현대주유소,시흥시
881,경기 시흥시 서해안로 590,GS칼텍스,1539,Y,대성석유(주)정왕IC주유소,시흥시
882,경기 시흥시 서해안로 1418,GS칼텍스,1539,Y,시흥까치주유소,시흥시
883,경기 시흥시 서해안로 120,SK에너지,1539,Y,(주)세지에너지주유소/충전소,시흥시
884,경기 시흥시 수인로 3356 (신천동),현대오일뱅크,1540,N,현대오일뱅크(주)직영 신천리주유소,시흥시
885,경기 시흥시 범안로 277 (계수동),SK에너지,1547,Y,SK경인주유소,시흥시
886,경기 시흥시 도일로 146,현대오일뱅크,1549,Y,현대오일뱅크㈜직영 군자셀프주유소,시흥시
887,경기 시흥시 박달로 151 (목감동),SK에너지,1549,Y,삼미상사(주) 시흥감나무셀프주유소,시흥시
888,경기 시흥시  봉화로 325 (죽율동),SK에너지,1549,Y,서정셀프주유소,시흥시
889,경기 시흥시 범안로 336 (계수동),현대오일뱅크,1550,N,샘터주유소,시흥시
890,경기 시흥시 시화벤처로 358,GS칼텍스,1554,Y,(주)삼호SW주유소,시흥시
891,경기 시흥시 시흥대로 1049 (신천동),GS칼텍스,1556,N,시흥주유소,시흥시
892,경기 시흥시 수도권제1순환고속도로 105-1,SK에너지,1557,N,시흥하늘주유소(일산방향),시흥시
893,경기 시흥시 수도권제1순환고속도로 106,SK에너지,1557,N,시흥하늘주유소(판교방향),시흥시
894,경기 시흥시 박달로 85 (논곡동),SK에너지,1558,N,논곡주유소,시흥시
895,경기 시흥시 금오로 499 (과림동),SK에너지,1567,N,대광주유소,시흥시
896,경기 시흥시 관곡지로 32 (하중동),S-OIL,1579,N,관곡주유소,시흥시
897,경기 시흥시  목감1길 47 (목감동),SK에너지,1590,Y,(사)목감(광명방향)주유소,시흥시
898,경기 시흥시 시흥대로 342,SK에너지,1616,N,(주)이(e)에너지 시흥주유소,시흥시
899,경기 시흥시 옥구공원로 75 (정왕동),SK에너지,1688,N,SK에너지(주)파워디젤주유소,시흥시
900,경기 시흥시 공단1대로 195,SK에너지,1688,N,SK에너지(주) 시화산업주유소,시흥시
901,경기 시흥시 경제로 117,SK에너지,1698,N,SK에너지(주) 시흥2공단주유소,시흥시
902,경기 안산시 상록구 석호로 202 (사동),S-OIL,1495,N,소망주유소,안산시
903,경기 안산시 상록구 서해로 2691 (사사동),알뜰주유소,1498,Y,안산슈퍼맨주유소,안산시
904,경기 안산시 단원구 시흥대로 128 (선부동),자가상표,1504,N,다복주유소,안산시
905,경기 안산시 상록구 수인로 1733 (부곡동),현대오일뱅크,1505,Y,대웅주유소,안산시
906,경기 안산시 상록구 원당골1길 23-14 (수암동),SK에너지,1514,Y,수암주유소,안산시
907,경기 안산시 상록구 수인로 1917 (장상동),SK에너지,1515,N,드림주유소,안산시
909,경기 안산시 단원구 성곡로 279 (신길동),S-OIL,1524,Y,(주)동강석유 남안산IC주유소,안산시
910,경기 안산시 상록구 서해로 2838 (사사동),자가상표,1525,N,(주)지티이엔알 상일주유소,안산시
911,경기 안산시 상록구 수인로 1177,현대오일뱅크,1525,Y,(주)북고개주유소,안산시
912,경기 안산시 단원구 대부황금로 835 (대부동동),SK에너지,1526,N,대부주유소,안산시
913,경기 안산시 단원구 대부중앙로 174 (대부동동),S-OIL,1529,N,(주)세화주유소,안산시
914,경기도 안산시 단원구  선부로 81 (선부동),S-OIL,1533,Y,대지석유 선부주유소,안산시
915,경기 안산시 상록구 해안로 1295 (팔곡이동),현대오일뱅크,1535,Y,현대오일뱅크㈜직영 팔곡셀프주유소,안산시
916,경기 안산시 단원구 순환로 375 (와동),S-OIL,1535,Y,(주)칠오 와동주유소,안산시
917,경기 안산시 상록구 해안로 1363 (팔곡일동),SK에너지,1535,Y,용담주유소,안산시
918,경기 안산시 단원구  광덕1로 268 (고잔동),현대오일뱅크,1535,Y,현대오일뱅크㈜직영 안산공원셀프주유소,안산시
919,경기 안산시 상록구 선진로 11 (사동),SK에너지,1535,Y,사동셀프주유소,안산시
920,경기 안산시 상록구 수인로 1226 (일동),현대오일뱅크,1535,Y,현대오일뱅크㈜직영 반월셀프주유소,안산시
921,경기 안산시 상록구 광덕4로 357 (이동),SK에너지,1535,Y,(주)대한석유 한대역주유소,안산시
922,경기 안산시 상록구 건건1길 7 (건건동),S-OIL,1535,Y,씨앤에스유통㈜구도일주유소 신반월,안산시
923,경기 안산시 상록구 석호로 369 (본오동),SK에너지,1535,Y,본오주유소,안산시
924,경기 안산시 상록구 서해로 2921 (건건동),SK에너지,1535,Y,상림주유소,안산시
925,경기 안산시 단원구 대부황금로 691 (대부동동),GS칼텍스,1537,N,대부그린주유소,안산시
926,경기 안산시 단원구 시흥대로 10 (선부동),자가상표,1538,N,(주)지티이엔알직영 서해주유소,안산시
927,경기 안산시 단원구 동산로 42 (원시동),S-OIL,1539,Y,(주)대지석유 산업주유소,안산시
928,경기 안산시 단원구 시흥대로 65,S-OIL,1544,N,서안산주유소,안산시
929,경기 안산시 단원구 달미로 72,GS칼텍스,1545,Y,지에스칼텍스(주)안산스타주유소,안산시
930,경기 안산시 상록구 항가울로 22 (사동),GS칼텍스,1545,Y,GS사동셀프주유소,안산시
931,경기 안산시 단원구 대부황금로 780 (대부동동),현대오일뱅크,1545,N,작전주유소,안산시
932,경기 안산시 단원구 고잔로 86 (고잔동),SK에너지,1545,Y,신안산주유소,안산시
933,경기 안산시 상록구 해안로 1172,SK에너지,1548,N,자연주유소,안산시
934,경기 안산시 상록구 월피로 84,SK에너지,1548,N,신양주유소,안산시
935,경기 안산시 단원구 순환로 157 (선부동),GS칼텍스,1548,N,대상주유소,안산시
936,경기 안산시 단원구 대선로 237,현대오일뱅크,1549,N,동현주유소,안산시
937,경기 안산시 단원구 선부광장로 33 (선부동),현대오일뱅크,1549,Y,현대오일뱅크㈜직영 제이셀프주유소,안산시
938,경기 안산시 상록구 예술광장1로 18,현대오일뱅크,1549,Y,현대오일뱅크㈜직영 신도시셀프주유소,안산시
939,경기 안산시 상록구 안산천서로 263,GS칼텍스,1555,Y,㈜소모에너지 안산하이웨이주유소,안산시
940,경기 안산시 상록구 장하로 88 (장하동),SK에너지,1555,N,장하주유소,안산시
941,경기 안산시 상록구  안산천서로 277,SK에너지,1555,Y,준오토조이(주) 성우주유소,안산시
942,경기 안산시 상록구 이호로 53 (본오동),현대오일뱅크,1557,N,상록수주유소(주),안산시
944,경기 안산시 단원구 시우로 46,SK에너지,1566,Y,반월공단주유소,안산시
945,경기 안산시 상록구 성호로 268 (부곡동),GS칼텍스,1567,Y,세광주유소,안산시
946,경기 안산시 단원구 화정천서로 507 (선부동),SK에너지,1568,N,한양주유소,안산시
947,경기 안산시 단원구 대남로 52 (대부북동),현대오일뱅크,1569,N,정진주유소,안산시
948,경기 안산시 단원구 삼일로 57 (신길동),현대오일뱅크,1574,Y,신길중앙주유소,안산시
949,경기 안산시 상록구 용담로 188 (팔곡이동),SK에너지,1576,N,보령주유소,안산시
950,경기 안산시 단원구 적금로 114 (고잔동),SK에너지,1578,Y,이마트24서비스 고잔주유소,안산시
951,경기 안산시 단원구 대선로 489 (대부남동),SK에너지,1578,N,케이비원대부도주유소,안산시
952,경기 안산시 단원구 목내로 45,GS칼텍스,1587,Y,삼원주유소,안산시
953,경기 안산시 상록구 용담로 75 (팔곡이동),현대오일뱅크,1588,N,도금단지주유소,안산시
954,경기 안산시 단원구 중앙대로 351 (신길동),현대오일뱅크,1589,N,현대오일뱅크㈜직영 동양주유소,안산시
955,경기 안산시 단원구 화정로 96 (와동),현대오일뱅크,1589,N,현대오일뱅크㈜직영 안산중앙주유소,안산시
956,경기 안산시 상록구 석호로 367 (본오동),GS칼텍스,1590,N,신고속주유소,안산시
957,경기 안산시 단원구 초지로 106 (초지동),GS칼텍스,1598,Y,초지스타주유소,안산시
958,경기 안산시 상록구 가루개로 56 (양상동),현대오일뱅크,1598,N,안산고속주유소,안산시
959,경기 안산시 단원구 만해로 92 (신길동),SK에너지,1598,Y,만해유업㈜ 만해주유소,안산시
960,경기도 안산시 상록구 충장로 431(성포동),S-OIL,1599,N,(주)성홍 안산터미널주유소,안산시
961,경기 안산시 상록구 선진6길 38 (사동),GS칼텍스,1612,N,동해주유소,안산시
962,경기 안산시 단원구 삼일로 122 (원곡동),현대오일뱅크,1617,Y,(주)삼정주유소,안산시
963,경기 안산시 단원구 해봉로 204 (성곡동),GS칼텍스,1618,N,스마트허브주유소,안산시
964,경기 안산시 단원구 산단로 313,GS칼텍스,1618,N,대성산업(주)안산공단주유소,안산시
965,경기 안산시 단원구 중앙대로 391,S-OIL,1618,N,(주)이든 내주유소,안산시
966,경기도 안산시 단원구 시화호수로841번길 4,GS칼텍스,1619,Y,MTV스마트주유소,안산시
967,경기 안산시 단원구 대부황금로 1435 (대부북동),현대오일뱅크,1629,N,시화주유소,안산시
968,경기 안산시 상록구 수인로 647 (사사동),GS칼텍스,1658,N,대양석유(주) 국도주유소,안산시
969,경기 안산시 단원구 정왕대로 424 (신길동),SK에너지,1668,N,SK에너지(주)직영 새천년주유소,안산시
970,경기 안산시 단원구 중앙대로 224 (신길동),GS칼텍스,1670,N,서안산IC주유소,안산시
972,경기 안산시 단원구 번영로 109 (성곡동),SK에너지,1698,N,SK에너지(주)시화공단주유소,안산시
1044,경기 안성시 원곡면 경부고속도로 365,알뜰(ex),1485,Y,한국도로공사 안성(부산방향)주유소/충전소,안성시
1045,경기 안성시 죽산면 서동대로 6614,현대오일뱅크,1489,N,한솔오일뱅크,안성시
1046,경기 안성시 삼죽면 삼죽로 193,알뜰주유소,1489,Y,삼죽주유소,안성시
1047,경기 안성시 죽산면 서동대로 6617,현대오일뱅크,1489,Y,(주)자연에너지 비봉주유소,안성시
1048,경기 안성시 죽산면 서동대로 6518,알뜰주유소,1489,Y,녹박재주유소,안성시
1049,경기 안성시 삼죽면 서동대로 6376,GS칼텍스,1489,Y,소소셀프주유소,안성시
1050,경기 안성시 공도읍 공도로 120,알뜰주유소,1493,Y,KC네트웍스,안성시
1051,경기 안성시 안성맞춤대로 862,알뜰주유소,1495,N,(주)뉴타운주유소,안성시
1052,경기 안성시 일죽면 죽양대로 505,GS칼텍스,1495,N,삼보주유소,안성시
1053,경기 안성시 죽산면 죽양대로 200,알뜰주유소,1495,N,매산주유소,안성시
1054,경기 안성시 안성맞춤대로 749 (계동),S-OIL,1497,Y,두꺼비주유소,안성시
1055,경기 안성시 공도읍 서동대로 4405,현대오일뱅크,1497,Y,충일주유소,안성시
1056,경기 안성시 삼죽면 서동대로 6351,SK에너지,1499,Y,연세석유(주) 동아대Self주유소,안성시
1057,경기 안성시 양성면 남북대로 2038,SK에너지,1499,Y,원탑주유소,안성시
1058,경기 안성시 보개면 서동대로 5894,알뜰주유소,1509,Y,이화셀프주유소,안성시
1059,경기 안성시 대덕면 서동대로 4880,GS칼텍스,1509,N,흥인주유소,안성시
1060,경기 안성시 일죽면 서동대로 7787,S-OIL,1515,Y,일광에너비스 당촌주유소,안성시
1061,경기 안성시 일죽면 죽양대로 530,S-OIL,1517,N,비룡주유소,안성시
1062,경기 안성시 미양면 211-0,알뜰주유소,1518,Y,(주)이엘에스 양변주유소,안성시
1063,경기 안성시 보개면 양협길 4,GS칼텍스,1518,N,운동장주유소,안성시
1064,경기 안성시 보개면 서동대로 5623,S-OIL,1518,Y,서안성주유소,안성시
1065,경기 안성시 보개면 서동대로 5816,S-OIL,1518,Y,보개주유소,안성시
1066,경기 안성시 양성면 남북대로 2035,SK에너지,1519,Y,남북대로주유소,안성시
1067,경기 안성시 서운면 안성대로 88,GS칼텍스,1519,Y,안성대로주유소,안성시
1068,경기 안성시 대덕면 중앙대학로 251,SK에너지,1519,Y,뉴타운주유소,안성시
1069,경기 안성시 원곡면 청원로 1815,GS칼텍스,1523,N,새아침주유소,안성시
1071,경기 안성시 원곡면 청원로 1831,S-OIL,1525,Y,보광셀프주유소,안성시
1073,경기 안성시 안성맞춤대로 865,GS칼텍스,1525,Y,(주)케이엘페트로 안성지점 VIP주유소,안성시
1074,경기 안성시 대덕면 중앙로 55,S-OIL,1527,Y,안성맞춤주유소,안성시
1075,경기 안성시 양성면 남북대로 1916,S-OIL,1528,N,㈜대호페트로 갤러리IC주유소,안성시
1076,경기 안성시 일죽면 서동대로 7159,현대오일뱅크,1528,N,일죽IC주유소,안성시
